
length	num
12	1
8	2
12	1
17	1
8	1
7	2
10	8
8	3
8	6
10	1
7	28
8	4
9	1
9	2
8	6
7	9
8	19
8	8
16	3
14	1
7	21
12	1
8	7
10	1
8	4
15	3
8	1
7	3
12	1
10	1
7	3
9	1
9	7
10	2
9	1
8	5
7	6
7	6
9	1
8	1
12	1
9	1
15	3
9	1
9	1
7	17
8	2
10	2
11	2
7	4
8	1
9	2
8	4
10	5
9	2
8	5
7	5
7	4
8	3
11	1
10	1
9	3
8	7
18	7
8	1
9	1
8	4
10	1
8	1
8	6
10	2
8	4
8	6
8	2
11	6
9	1
15	1
8	2
7	8
8	4
10	5
8	2
8	1
8	4
7	4
8	8
9	1
9	2
9	5
13	6
8	1
10	2
8	6
8	2
8	3
8	1
9	4
8	6
9	1
8	1
10	2
7	5
8	6
25	1
7	5
8	2
8	5
8	5
8	2
8	3
7	2
10	5
9	1
8	3
9	1
8	3
8	8
8	1
14	4
7	2
8	2
12	3
10	10
9	2
9	1
9	2
8	7
9	2
7	4
8	4
7	5
9	4
9	2
7	3
8	1
8	2
7	4
8	1
7	19
7	4
14	1
9	4
9	1
9	1
9	1
7	2
10	1
8	1
10	4
8	2
8	4
8	1
9	1
8	6
12	5
8	3
7	3
8	1
9	1
8	3
8	8
10	1
8	4
15	1
19	1
8	3
8	1
9	3
8	5
8	7
11	1
8	2
9	5
10	1
8	1
7	6
12	1
9	1
9	2
8	4
9	1
10	10
11	1
9	3
7	3
8	4
7	4
22	1
13	1
8	7
7	3
8	3
8	4
8	8
8	3
8	1
15	23
9	2
9	3
8	4
15	1
8	5
8	9
18	1
8	5
8	2
7	16
13	5
9	1
8	1
21	1
16	1
9	5
10	3
8	1
7	19
9	2
8	3
12	1
9	2
8	5
9	4
8	4
8	4
10	1
9	1
8	1
10	1
9	2
11	1
9	1
8	1
7	4
9	1
8	2
8	5
8	2
8	1
7	3
8	4
8	4
9	1
8	6
9	9
9	2
9	2
9	1
10	3
9	1
8	5
8	4
17	1
8	1
14	1
8	3
7	2
9	3
7	2
8	3
8	5
9	1
9	6
7	1
8	1
10	1
8	5
8	1
12	1
8	9
8	6
9	1
7	9
11	2
9	7
7	4
9	2
7	27
8	2
8	1
9	6
9	3
9	10
9	1
8	2
9	1
20	1
12	2
19	1
8	6
7	7
12	1
8	5
10	1
8	6
9	4
9	1
8	2
10	4
9	3
15	4
7	7
7	4
8	1
8	4
10	4
8	1
8	4
8	5
8	2
8	2
7	3
7	17
34	1
8	3
10	1
10	7
9	2
9	5
9	3
7	3
8	1
8	1
8	4
8	2
9	2
8	2
10	1
7	3
9	1
7	20
9	1
11	1
7	20
10	5
8	5
7	1
6	11
7	3
8	5
8	1
8	1
7	4
8	2
8	6
17	4
8	4
9	2
17	1
7	24
8	6
8	5
8	1
8	3
10	3
7	1
7	5
15	3
8	6
8	1
9	1
8	1
7	2
9	1
7	7
8	4
8	5
7	2
9	1
8	1
11	3
7	1
8	9
8	5
7	2
11	1
9	2
8	3
9	2
10	2
8	1
7	4
9	2
6	16
9	3
8	6
9	2
6	17
9	2
8	1
7	12
7	5
9	4
12	3
9	3
7	3
11	2
8	2
7	14
9	1
8	4
11	1
7	7
8	4
8	7
9	1
9	2
15	1
10	1
8	6
13	2
8	2
8	4
8	5
7	6
8	5
7	4
11	1
8	6
8	1
8	5
10	1
9	3
8	1
8	2
8	3
8	7
8	7
7	17
9	2
8	1
11	1
7	4
10	2
7	3
9	1
8	1
11	1
8	1
8	3
8	4
8	4
15	3
8	7
9	2
8	6
8	2
7	5
10	8
7	7
8	27
9	3
8	9
8	6
8	7
8	2
9	2
8	2
9	1
18	1
8	8
9	1
7	4
7	7
8	2
9	1
7	2
8	1
8	1
10	1
8	1
10	1
8	4
8	6
8	4
8	2
8	4
7	7
9	1
21	1
8	6
9	5
9	2
7	6
7	4
25	1
10	2
7	1
7	18
7	3
7	4
10	4
8	2
10	2
8	1
8	5
8	5
8	1
12	1
7	1
7	16
9	1
8	1
7	2
9	3
7	4
10	1
8	7
9	8
8	2
9	2
7	5
10	1
7	4
8	5
9	3
8	2
8	2
8	3
10	6
9	2
10	2
7	5
20	1
11	2
7	2
9	2
8	3
10	1
8	5
8	7
9	5
9	2
15	2
9	3
9	1
8	4
8	5
19	1
12	1
9	3
8	5
8	1
8	5
8	2
10	4
7	7
8	1
15	2
9	7
9	3
8	2
7	3
9	8
9	4
8	6
16	1
10	1
8	6
8	1
8	5
8	7
9	4
8	5
7	22
7	3
8	9
7	4
8	1
9	1
7	6
10	3
8	1
8	1
8	4
9	2
10	2
9	4
14	1
13	2
37	3
9	2
21	2
8	2
9	1
8	3
7	3
10	2
19	2
9	1
8	4
8	6
7	3
7	2
8	6
10	2
7	4
8	6
12	2
8	1
9	1
9	6
9	1
8	3
10	3
24	5
14	2
8	1
7	5
9	3
8	6
9	1
7	2
8	5
8	4
8	8
9	5
9	1
14	2
17	1
7	4
9	3
7	3
9	1
12	1
14	2
7	25
21	5
9	1
8	1
8	6
9	1
7	4
8	1
7	3
9	1
9	3
7	17
8	1
9	1
7	7
9	1
7	8
8	1
9	2
8	4
8	2
10	1
8	3
8	1
8	4
9	1
10	3
9	1
8	9
15	1
7	6
7	6
9	1
7	1
9	3
8	6
8	4
8	9
8	10
9	2
8	3
14	1
9	1
8	4
9	2
8	2
7	10
9	1
8	7
28	1
8	5
18	2
8	5
7	6
8	1
7	3
8	4
13	1
9	1
7	5
8	3
9	1
16	1
8	1
9	1
11	1
8	3
9	3
9	1
12	1
9	1
8	8
10	2
8	2
8	4
7	3
8	7
8	6
9	4
8	4
8	3
10	3
7	5
8	6
8	3
9	9
9	4
7	2
7	1
11	1
11	3
8	1
8	2
10	1
10	1
8	5
9	3
9	11
14	1
28	2
7	4
7	5
9	5
7	8
9	2
9	2
8	7
19	1
8	1
8	1
8	6
9	1
14	1
8	4
9	1
11	1
9	2
7	1
13	1
8	2
9	2
8	1
19	1
9	3
8	7
8	2
8	2
7	3
8	5
8	4
8	6
8	5
11	1
8	2
8	7
8	3
10	1
11	10
9	1
6	22
8	5
7	6
8	3
9	3
8	6
8	3
7	1
35	1
9	2
8	8
8	4
10	1
8	1
14	2
12	1
8	6
8	3
9	1
10	2
8	1
10	1
7	5
9	1
8	6
7	4
7	2
7	5
10	1
8	1
8	8
8	7
8	1
9	4
7	3
16	1
8	7
8	6
12	1
20	1
7	2
8	2
7	14
14	2
8	2
8	1
7	6
8	9
8	1
8	1
8	8
8	8
8	3
8	6
8	5
11	4
10	2
8	4
7	8
8	10
9	1
7	5
7	2
8	4
11	4
8	3
9	2
9	1
9	4
8	2
9	1
9	6
8	5
8	1
7	2
7	10
9	2
8	5
7	4
14	1
8	3
9	2
7	5
8	4
8	2
7	1
7	2
8	5
8	5
8	2
8	7
12	1
9	1
8	3
8	3
8	2
10	1
12	2
9	7
8	3
7	6
8	4
9	1
8	27
8	5
9	1
7	6
8	7
8	9
8	5
8	4
13	2
12	1
7	4
9	1
7	1
7	1
8	3
9	3
8	3
8	3
7	5
7	4
11	1
8	8
9	1
10	1
58	3
8	7
9	6
8	2
8	5
9	1
8	1
8	6
8	3
8	4
7	3
9	2
9	2
23	1
10	4
15	1
14	1
8	5
7	3
11	1
9	3
9	1
8	3
8	5
16	3
8	10
9	2
7	4
8	6
8	1
8	5
8	2
7	4
8	2
9	4
16	1
7	4
11	1
12	4
9	2
9	4
8	6
8	6
8	7
8	2
9	1
8	1
8	7
8	4
7	5
8	4
14	4
7	4
9	1
12	4
9	4
7	18
9	3
8	4
7	5
15	2
8	2
8	8
8	1
10	3
8	2
15	3
11	1
7	2
11	4
8	5
9	1
9	1
20	1
9	9
8	4
8	4
9	1
10	1
7	9
7	9
8	6
7	5
10	3
8	4
8	2
8	1
7	5
8	3
8	1
8	3
9	2
8	2
16	1
13	1
8	5
19	1
8	6
11	3
8	7
8	1
19	3
10	1
12	1
8	5
8	4
8	3
8	4
9	1
7	9
8	4
8	5
8	3
8	1
8	4
7	5
8	8
8	1
8	4
7	3
9	4
8	5
8	5
9	1
8	2
9	2
8	7
7	2
8	5
8	3
8	6
8	4
9	1
8	1
7	7
7	3
10	1
9	3
8	7
8	1
7	1
8	2
9	2
11	2
10	1
9	6
25	1
9	4
7	3
12	2
10	1
8	14
8	1
9	1
8	7
8	4
15	3
8	9
7	5
9	1
8	5
8	4
8	3
8	2
8	4
10	1
7	3
9	3
8	5
8	2
7	5
15	6
7	2
8	3
8	10
22	16
8	4
9	1
7	5
9	2
8	2
8	7
8	1
9	1
10	2
10	3
11	1
12	1
8	2
7	5
7	3
8	2
7	3
7	5
9	1
11	1
7	6
7	2
9	2
8	2
7	4
8	4
11	4
9	3
8	4
10	2
8	2
15	3
9	1
8	1
7	4
9	3
8	3
15	1
7	7
7	7
9	1
10	1
10	1
8	7
8	2
8	3
12	1
28	1
7	4
10	1
11	1
10	2
8	5
8	5
10	2
9	1
9	4
11	1
15	1
8	5
13	1
22	1
9	1
17	1
9	3
9	4
8	2
10	2
10	2
7	2
8	2
10	1
15	5
8	6
8	1
8	1
8	5
9	7
8	2
10	7
8	5
7	7
9	4
8	1
8	2
8	4
8	8
7	5
8	4
9	3
7	1
10	4
8	1
8	1
16	1
10	1
10	1
8	2
8	3
9	2
9	2
8	1
7	11
9	5
22	1
8	1
8	5
9	7
8	3
10	1
11	1
10	2
9	1
8	4
9	1
8	1
10	3
8	2
9	2
8	1
7	3
7	2
12	2
8	1
9	6
8	3
8	4
9	1
8	2
8	3
9	2
9	2
10	2
8	5
8	1
9	2
7	6
9	1
8	4
7	2
9	3
8	2
15	1
8	4
10	1
10	1
8	5
8	4
10	2
8	3
8	11
7	6
9	2
8	5
9	1
8	4
7	2
8	1
7	7
9	5
12	4
9	1
8	1
8	4
10	5
9	2
8	5
9	4
10	7
8	2
8	8
9	3
13	4
7	5
8	6
8	2
10	1
9	5
8	7
7	2
10	1
8	4
9	4
9	1
8	6
8	1
7	16
8	6
8	10
10	1
8	1
8	1
8	7
19	2
15	1
9	2
7	17
10	1
8	2
8	1
8	6
9	2
13	3
8	7
8	1
8	1
8	5
9	1
8	2
7	4
8	5
8	10
9	2
8	1
8	3
8	4
10	1
8	6
8	7
8	2
9	1
13	1
8	2
7	3
8	1
8	1
8	4
8	1
8	4
9	1
15	2
8	2
9	1
7	4
15	1
7	4
9	5
11	1
8	3
8	6
8	1
8	8
29	4
8	2
13	7
7	4
8	4
7	2
9	1
12	1
8	8
8	1
8	7
10	1
8	8
8	2
10	6
12	3
8	2
17	1
9	1
9	2
8	5
8	1
8	5
7	4
22	1
9	1
7	19
8	4
12	1
7	4
9	4
7	6
8	5
8	1
8	19
9	1
18	1
8	7
8	3
9	1
10	1
8	3
8	2
8	4
7	18
10	1
8	9
8	1
11	1
8	3
9	2
22	2
11	2
10	1
8	9
8	1
9	3
11	2
7	4
8	7
16	2
7	2
7	4
9	1
7	3
12	4
9	3
9	7
9	9
11	1
9	2
7	5
8	1
13	1
11	1
8	2
7	6
8	4
9	2
8	5
8	1
10	2
8	7
8	2
8	3
9	1
8	3
10	2
7	8
8	1
8	1
8	1
20	2
8	8
10	1
8	2
9	2
9	1
8	3
9	1
7	1
7	19
7	3
8	3
8	1
12	4
7	4
9	7
8	6
7	23
8	3
7	7
7	5
20	1
8	5
11	2
8	1
8	1
9	5
11	2
7	4
7	4
9	5
8	5
8	2
8	4
8	4
7	2
10	4
8	3
8	2
9	4
7	2
10	1
8	4
8	2
9	4
9	1
18	1
7	3
10	5
8	7
7	21
11	7
8	7
22	1
9	1
8	2
8	3
8	1
7	3
9	2
8	8
9	2
8	1
9	1
9	1
9	4
7	3
13	1
8	1
7	3
9	2
7	5
10	1
9	3
9	2
9	2
8	2
8	6
9	2
7	7
8	1
10	1
9	2
8	4
8	2
9	3
8	1
9	1
8	3
17	1
7	3
7	6
7	2
8	4
10	6
7	8
8	1
7	27
7	5
9	1
7	7
7	2
8	4
8	3
8	8
8	1
9	1
13	7
8	2
10	2
9	3
11	2
9	1
10	1
10	1
8	5
9	5
23	3
9	7
7	5
8	5
8	5
9	1
10	1
11	2
7	4
8	1
8	5
10	1
8	5
10	3
8	7
9	2
10	1
19	5
8	1
7	4
12	1
10	4
27	1
8	1
8	4
8	3
9	1
8	4
8	4
7	6
8	9
13	2
13	3
7	4
9	1
8	4
11	1
19	1
8	5
9	1
9	1
8	4
8	2
9	3
7	7
8	6
8	7
7	8
8	2
13	1
9	2
7	4
9	9
8	3
15	1
8	8
7	2
8	10
7	8
9	1
16	3
7	19
7	3
11	8
8	9
7	10
8	6
8	3
7	3
9	4
8	5
9	1
9	2
7	4
9	1
9	2
15	2
8	8
7	4
7	1
9	1
18	1
8	1
8	6
9	3
7	4
16	6
7	2
7	4
9	3
9	2
8	1
8	3
9	2
8	2
10	2
8	7
9	1
8	1
8	1
7	2
19	1
7	5
8	1
7	2
18	3
9	1
8	1
10	1
9	1
8	1
8	4
8	5
8	3
12	2
8	5
8	2
8	4
8	5
8	7
7	5
8	8
7	23
10	1
8	4
8	8
8	2
8	2
7	3
8	1
10	3
9	1
9	2
9	5
8	5
8	6
10	2
13	1
10	2
12	3
9	1
9	1
8	5
9	2
8	2
7	1
15	2
9	3
8	2
10	1
8	5
8	6
10	6
7	3
8	2
8	1
9	2
9	1
8	4
8	1
7	10
8	2
10	2
21	4
8	4
9	2
10	5
8	3
8	2
8	4
8	2
8	2
9	2
7	7
8	5
8	3
11	1
8	1
8	2
9	1
8	4
9	6
10	1
10	3
9	3
7	5
14	3
9	9
8	3
8	3
7	6
8	2
8	6
8	2
10	10
9	2
9	1
8	8
27	1
8	9
12	2
8	2
8	1
8	9
8	5
10	4
10	3
9	1
13	1
8	1
7	4
10	1
8	2
10	1
8	3
34	5
10	1
7	3
10	1
8	5
8	1
8	6
8	2
10	7
6	23
9	1
8	8
8	1
9	2
9	5
9	1
8	1
9	4
11	1
20	1
8	4
9	2
10	2
11	1
10	1
8	1
10	3
9	5
10	4
12	1
8	2
8	3
10	1
17	2
8	5
7	5
8	1
8	2
9	2
7	5
9	6
7	3
7	3
7	4
8	6
8	6
16	1
7	5
8	5
13	2
15	3
8	6
9	1
8	7
8	4
8	9
9	1
7	2
8	1
10	1
8	1
8	2
8	4
11	3
10	1
18	9
9	2
8	7
9	2
10	2
10	3
10	1
8	1
9	3
8	3
7	2
10	2
8	5
9	1
8	7
15	1
10	4
8	4
9	3
11	3
7	3
8	2
21	1
18	1
21	1
16	5
8	3
10	5
7	3
7	5
9	3
8	1
7	2
8	1
13	3
9	5
9	3
9	4
9	4
11	1
8	6
8	1
7	3
9	1
7	4
8	5
8	2
8	1
10	3
10	2
7	3
9	3
12	1
19	1
7	3
18	1
9	2
13	1
8	4
10	1
9	4
8	8
14	4
11	2
8	6
7	4
18	5
8	9
20	2
8	4
8	4
9	1
10	2
8	1
8	4
9	1
9	3
14	1
7	3
8	1
8	8
8	7
8	3
8	3
10	1
10	3
9	1
8	5
8	3
7	4
8	1
10	4
7	4
8	6
8	7
9	3
7	4
7	5
12	2
10	1
10	1
8	5
8	5
9	3
7	6
13	3
7	4
8	1
9	3
9	2
9	1
9	5
8	6
7	3
10	2
7	3
13	5
11	1
8	2
7	2
13	1
8	4
7	5
7	24
8	3
10	1
12	2
8	4
9	1
8	1
8	2
8	2
9	2
8	1
10	1
9	4
9	4
9	2
10	2
9	3
9	1
10	1
8	8
9	2
9	2
8	1
9	2
9	1
8	5
11	6
8	4
7	4
9	4
9	4
9	3
7	3
7	2
8	6
8	1
9	3
8	1
7	3
8	2
7	7
7	21
8	5
8	1
11	1
9	5
9	1
8	5
11	1
8	4
8	1
9	3
7	4
10	5
25	1
8	5
8	7
8	4
8	10
7	25
18	1
8	2
9	1
9	7
9	5
8	5
8	3
8	3
9	1
8	6
9	1
9	1
9	3
11	3
7	4
10	2
8	4
9	1
8	4
10	2
8	2
8	2
8	1
7	6
20	1
27	6
10	2
8	1
8	1
8	1
8	4
8	2
14	5
8	1
7	1
8	3
8	1
12	3
8	4
10	2
9	1
7	7
9	2
8	6
7	5
9	1
9	2
9	2
9	5
8	2
8	3
13	1
10	2
17	2
7	23
8	2
7	6
7	4
9	1
7	4
9	6
9	1
9	2
16	1
12	1
8	14
16	2
8	6
9	1
10	1
8	1
9	4
9	3
8	1
12	5
8	6
9	1
13	1
8	5
9	3
7	14
7	4
8	5
8	4
11	1
8	7
9	4
9	3
9	2
7	3
8	3
9	6
9	1
8	3
8	1
7	3
7	3
8	5
11	1
7	2
9	4
7	19
8	1
10	1
12	4
7	5
8	2
7	4
10	2
9	6
9	1
13	1
7	5
8	3
12	1
8	6
9	1
7	3
8	5
9	3
11	1
7	1
8	7
11	1
10	3
8	2
8	2
10	1
9	3
10	1
11	1
11	1
8	6
8	11
7	1
9	3
8	1
7	2
8	3
9	1
12	3
8	2
7	18
14	1
9	5
9	1
8	2
8	6
8	1
8	6
7	5
7	2
10	1
7	5
9	2
17	1
8	7
9	7
9	1
7	8
9	3
14	1
7	4
8	9
7	6
7	3
8	1
11	1
8	5
8	3
7	5
8	3
8	4
9	1
7	6
8	5
7	4
8	4
7	8
16	4
8	7
10	2
11	2
8	2
7	4
8	3
11	1
8	4
8	4
11	6
13	2
9	3
9	3
10	1
9	6
10	1
13	1
8	12
8	5
8	5
8	3
9	3
11	7
8	1
9	5
9	2
8	10
9	3
9	7
10	1
7	5
9	4
8	5
17	1
8	8
10	2
8	6
9	1
9	1
8	2
8	8
7	7
8	4
9	2
9	1
15	3
8	6
8	4
7	7
8	2
7	6
7	4
8	2
9	2
9	1
7	5
8	5
9	1
8	7
8	7
7	1
14	4
8	4
7	4
9	1
7	6
8	2
10	3
7	2
7	5
16	2
8	4
15	1
7	2
7	6
7	3
8	7
10	2
8	5
8	5
8	6
7	2
8	4
31	6
7	2
7	1
19	2
7	2
8	1
8	4
10	2
8	1
11	1
8	6
9	1
7	9
8	4
7	1
8	4
23	5
9	1
7	1
17	2
8	1
8	3
8	2
9	3
9	1
10	1
9	3
25	1
8	3
7	4
9	1
18	1
8	6
10	1
9	2
9	3
7	3
8	2
8	4
9	3
8	6
8	4
11	3
7	3
7	3
9	4
9	2
8	5
8	2
7	5
8	1
7	3
10	1
7	7
8	4
8	6
8	7
9	2
7	2
7	2
8	4
9	1
8	1
10	3
8	1
9	1
11	2
9	3
8	4
8	4
7	4
9	1
10	4
24	4
9	4
9	2
11	1
8	1
13	1
9	3
8	1
11	1
7	3
8	6
22	1
8	19
8	2
8	5
8	2
8	3
9	1
11	1
8	1
7	2
7	6
9	4
7	6
8	2
8	2
8	1
8	3
8	1
10	1
9	1
7	5
9	4
12	6
8	5
8	5
8	6
8	5
9	2
10	1
9	3
13	1
8	6
8	2
8	3
10	2
9	1
8	3
8	1
8	5
8	1
9	1
13	1
12	1
8	6
17	1
8	5
7	4
9	1
9	5
9	5
8	1
14	1
10	7
7	18
9	1
7	3
9	6
8	3
8	1
11	1
9	2
14	3
8	3
8	1
8	5
8	1
8	1
8	7
8	1
8	1
9	2
11	2
7	4
20	3
8	1
10	2
10	3
10	3
8	3
10	10
7	4
9	2
8	1
8	2
8	1
9	6
7	1
8	1
7	5
9	1
10	2
9	1
9	10
8	2
8	3
7	1
7	3
8	1
8	5
15	1
8	1
8	7
8	1
10	2
8	3
8	1
8	3
10	3
9	1
11	2
8	2
8	8
8	2
10	1
8	6
11	1
9	1
10	1
9	3
9	1
7	2
9	5
10	1
10	2
10	1
7	3
8	8
8	4
7	9
11	1
9	2
9	5
9	5
8	4
8	2
7	5
7	6
9	1
8	5
8	6
8	4
8	6
8	1
10	1
8	2
10	1
10	1
9	1
9	7
8	7
8	4
8	2
14	1
10	2
9	1
8	2
9	2
7	6
8	4
10	9
7	1
14	3
10	1
9	5
13	2
10	1
8	7
9	2
10	1
8	6
8	5
8	7
8	1
7	1
7	5
8	2
9	3
13	1
9	6
10	2
13	2
8	3
9	2
9	2
7	4
8	3
8	6
8	5
8	1
8	5
9	1
20	7
9	1
10	5
8	4
9	1
29	3
20	5
8	1
10	2
9	3
8	11
8	1
8	1
11	1
8	4
9	1
8	10
8	1
8	3
9	1
8	7
7	4
7	5
7	9
8	5
8	7
8	2
8	6
9	1
8	4
10	1
8	1
10	1
20	2
9	1
11	2
8	6
7	4
8	4
14	1
7	2
7	6
8	1
14	5
11	4
15	1
9	1
8	2
8	3
8	1
8	7
8	1
15	5
9	1
8	5
10	2
8	4
9	2
9	4
9	2
9	2
19	1
19	3
10	2
8	1
11	1
7	1
7	7
8	3
12	2
8	5
8	1
7	3
8	5
10	1
8	4
24	6
8	2
9	1
23	2
8	3
8	1
8	2
9	6
7	3
8	2
8	5
9	1
8	2
20	1
8	6
8	2
8	7
9	2
11	1
9	1
8	2
9	2
9	1
8	1
9	1
8	5
11	1
9	6
8	8
25	2
9	1
9	8
7	2
7	4
8	2
10	3
17	1
8	1
8	5
8	9
8	2
15	1
29	1
7	2
8	3
8	21
9	2
9	1
8	5
8	1
8	2
7	5
7	2
8	3
12	1
8	5
8	2
8	1
9	6
7	19
8	3
7	3
9	2
10	2
7	5
7	17
9	1
7	6
7	4
7	6
8	2
7	2
8	4
9	2
9	1
8	5
7	6
8	2
8	4
8	2
8	2
8	4
8	1
8	4
8	7
8	4
8	2
9	1
9	2
11	2
9	2
8	2
8	1
10	1
8	1
8	4
8	1
10	4
9	2
11	2
11	1
7	3
8	1
8	1
10	2
14	1
9	2
8	8
9	1
9	4
12	1
8	2
8	2
8	1
9	1
8	4
12	1
18	1
8	9
10	1
8	4
8	1
8	2
9	3
10	1
8	1
7	5
7	2
8	1
8	2
14	1
8	5
8	3
9	4
9	1
9	4
9	3
7	7
9	1
8	1
7	3
8	9
8	1
8	3
7	3
8	2
8	2
7	2
10	1
16	1
8	2
7	1
8	8
7	6
7	4
6	19
9	1
7	3
9	1
7	4
7	4
8	10
9	2
9	7
8	1
8	6
8	1
9	7
21	1
8	1
12	3
7	8
7	17
8	1
34	1
9	2
9	4
8	1
12	1
8	6
7	4
7	6
8	2
8	6
8	3
7	5
9	1
9	4
7	2
10	1
8	9
11	3
9	6
8	3
15	1
8	4
8	8
9	2
8	2
8	3
8	4
9	1
7	4
8	4
9	6
13	1
8	5
8	5
17	4
9	3
8	5
9	2
8	2
8	2
8	3
7	6
9	3
7	7
8	1
8	1
9	7
12	4
7	7
10	1
9	2
9	4
8	5
8	1
8	3
8	7
8	1
9	3
8	2
8	26
8	5
8	6
8	7
8	3
8	2
10	4
8	7
9	1
9	2
8	3
8	2
11	4
11	6
8	4
13	2
9	2
9	2
8	1
12	2
9	2
7	4
7	3
9	3
9	5
7	4
9	1
10	1
7	1
9	2
18	1
8	6
8	1
30	1
9	3
10	2
9	1
8	3
9	6
8	5
10	1
11	4
20	1
7	2
8	1
11	2
9	1
10	1
15	1
9	2
12	1
7	3
9	5
8	6
9	1
8	1
8	4
8	5
9	10
8	1
17	4
8	1
9	1
8	3
8	6
8	6
8	2
8	5
8	6
9	3
10	2
7	1
8	5
10	1
9	2
21	4
12	1
7	4
12	5
7	3
8	6
7	19
7	3
8	1
8	2
8	2
9	1
34	2
25	1
9	2
9	6
7	5
9	1
14	1
7	3
7	6
8	3
8	4
8	4
16	1
8	1
8	4
8	1
9	1
8	5
8	2
15	1
13	1
10	1
7	16
22	3
7	4
7	2
9	2
8	2
7	1
9	2
8	5
9	4
7	4
17	2
8	5
9	3
8	1
7	2
7	2
8	8
18	1
9	2
11	1
8	6
7	2
9	1
8	1
9	1
9	1
9	7
9	1
8	9
7	19
8	8
7	7
8	2
9	3
8	6
11	1
8	3
7	2
8	5
8	2
12	1
7	8
8	7
10	2
9	4
8	4
8	2
8	8
10	1
11	9
7	4
18	5
8	1
7	4
8	1
8	4
21	3
8	1
9	2
8	3
9	2
9	1
9	4
9	4
8	4
7	1
10	1
7	7
8	2
8	6
9	1
10	2
12	5
8	5
8	10
9	1
7	7
9	1
8	2
8	4
7	1
17	2
8	14
10	1
8	1
9	1
8	1
9	2
8	3
8	1
8	5
9	4
8	1
9	2
8	3
13	1
9	3
7	4
9	1
7	2
10	3
8	6
9	2
9	1
7	6
9	1
20	4
7	3
8	4
8	6
8	6
8	3
7	5
8	3
9	1
8	5
10	1
9	3
9	8
10	1
9	3
7	9
7	3
9	1
8	2
9	5
14	2
14	1
15	2
9	2
7	3
8	1
9	2
8	1
9	2
11	3
12	3
14	1
8	5
7	3
8	7
8	5
10	2
8	6
7	4
8	4
8	2
10	3
7	4
16	1
9	2
9	2
9	6
11	1
18	1
9	8
7	4
7	7
7	3
8	6
8	7
9	1
8	5
13	2
8	6
8	4
9	4
10	2
8	6
7	4
9	3
8	1
8	6
7	4
7	16
8	5
8	6
8	4
9	3
8	6
8	1
8	6
9	1
7	2
8	5
8	3
8	5
8	10
8	1
8	2
8	1
8	3
7	7
16	1
7	3
9	1
7	6
10	3
11	1
8	1
10	1
8	6
9	3
9	2
8	6
7	4
8	1
8	2
25	1
8	2
9	2
8	1
8	8
7	6
7	7
8	10
11	1
8	1
9	2
7	10
8	2
9	2
7	2
8	4
8	9
8	2
9	2
7	4
12	1
9	2
7	4
14	4
9	1
8	1
9	2
9	3
8	3
7	3
8	4
14	1
8	1
7	6
8	4
9	1
9	2
11	3
7	2
12	1
8	2
8	1
10	1
9	1
7	15
10	2
9	2
14	3
9	3
9	2
9	4
25	1
8	4
9	1
8	3
9	1
8	3
9	2
7	4
9	1
8	2
8	2
11	1
9	1
12	1
8	2
9	1
9	1
8	2
10	1
10	1
9	1
8	2
7	6
21	2
8	3
12	2
10	1
9	1
9	2
8	4
8	2
7	2
7	3
20	1
14	1
10	1
10	1
9	2
10	3
8	2
8	5
9	6
10	2
8	3
12	3
7	9
10	2
8	5
9	4
7	2
22	5
8	3
8	8
9	2
9	6
7	6
16	1
7	2
7	3
8	7
9	3
7	5
14	1
8	2
8	2
7	8
7	9
8	3
15	5
10	3
9	1
8	6
7	5
14	1
7	8
8	3
8	2
8	1
7	4
8	2
7	5
9	4
9	3
8	1
17	1
8	3
8	3
8	1
7	5
7	4
9	4
8	2
7	3
8	8
8	3
9	2
9	3
9	1
8	4
7	2
7	4
31	1
9	2
8	7
11	1
8	2
8	4
8	3
25	1
8	1
8	5
9	1
12	1
8	5
8	5
9	2
9	1
8	7
12	2
7	7
9	2
8	6
15	1
9	2
11	4
11	1
7	5
13	1
8	4
8	2
8	1
12	2
9	1
26	3
8	3
9	1
9	3
8	4
9	8
10	2
7	6
8	6
9	2
9	2
8	1
8	7
8	4
22	2
7	8
7	4
7	2
8	3
13	1
7	6
9	2
7	5
8	6
8	1
8	7
9	1
10	1
8	5
8	6
8	1
28	2
7	2
7	2
7	4
8	1
8	5
8	5
9	2
15	1
11	2
7	2
8	3
9	2
7	4
9	1
8	2
8	5
7	20
8	1
7	6
8	2
7	3
9	8
7	4
9	2
8	1
8	4
7	2
13	1
8	1
10	3
9	3
14	1
8	5
8	1
9	1
8	4
9	1
9	2
8	9
9	1
8	5
7	3
15	1
8	4
10	1
9	6
8	1
8	2
7	5
8	7
8	3
9	2
8	9
7	5
8	1
8	1
12	1
9	2
8	1
8	1
8	1
15	3
13	4
9	2
7	3
8	4
8	7
8	2
8	2
9	2
8	2
9	1
8	3
11	1
7	4
8	9
14	1
7	8
9	1
8	2
8	1
10	7
9	3
9	2
8	2
8	1
9	2
8	3
9	1
12	1
13	3
10	2
8	3
9	3
11	2
8	7
7	16
11	2
11	2
8	2
8	7
7	7
8	3
35	4
9	3
8	4
9	8
8	4
9	1
8	5
9	2
8	2
7	3
8	6
8	1
10	7
17	2
8	6
7	13
8	3
8	3
7	2
8	5
7	2
11	1
9	1
8	4
8	9
10	5
16	1
8	8
8	2
9	4
9	1
10	8
8	7
